Date	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility
2016-10-12	99.1476100803355	0.05743177355184937	0.04677757150792566	0.04217609072915858	0.03412228176306177	0.04077104518495946	0.04348614145409076	100.1855951620481	0.05849091441303799	0.04768139012111349	0.042174688518180826	0.03388791946274189	0.04072280600466023	0.04352846999276415
2016-10-13	98.94040445023666	0.05639862412687538	0.045466717021427336	0.04109808205978526	0.033095914941171076	0.039687621722041995	0.042417560709016394	99.97557666869264	0.05744792563985384	0.0464393435809202	0.041208346005002	0.033064537264149596	0.03976394890251922	0.04256049675705646
2016-10-14	99.02398268153111	0.05467553020241605	0.044155769811649946	0.03973199749140469	0.03145804359051072	0.038276130627137195	0.04109407918019474	100.06707322267363	0.0556977844148423	0.04512002589137157	0.039877693974692104	0.03149306650621027	0.03839288939867038	0.0412680431437244
2016-10-17	98.93851367138721	0.052965094326965396	0.04300559793443705	0.038610863330601826	0.03027884796428221	0.03713841725954877	0.03999095124397898	99.97528784656016	0.05398513948629117	0.04397050982754954	0.03881404819049421	0.030400959180455635	0.03731801545975898	0.04021755363456109
2016-10-18	99.32444642081498	0.054605816563286606	0.043081191114154586	0.03744621087909828	0.028985005324369158	0.03594905492444955	0.038850818404553476	100.36334684249701	0.05544098712280937	0.04389594959891188	0.03759829430985305	0.029002477339119946	0.03607114319566553	0.039031595920096536
2016-10-19	99.368707315362	0.05277097394441203	0.04269801009624429	0.036506159758863004	0.028078757889013	0.03500719485618213	0.037915488966904304	100.394540849865	0.05356374284790671	0.04328183646390689	0.036562690050108634	0.02791146370193143	0.035022425479929606	0.03801017108698181
2016-10-20	99.45261674400116	0.0510782819951968	0.04343911657230064	0.03689940614409402	0.029496947361359698	0.035535548198202004	0.03819605484469739	100.48160412674257	0.0518432703106589	0.0437911267457137	0.03677731009454206	0.02901028321217782	0.03535285453460396	0.038128589021716806
2016-10-21	99.36170293782156	0.04964623576491795	0.04196987272820778	0.03621136521135178	0.02881516614856938	0.034851896326807894	0.03750470486454039	100.39313733171792	0.05037440810869074	0.042317503961249024	0.03598691353187926	0.028177527408592817	0.03455870624482344	0.03734222813669336
2016-10-24	99.42161748632806	0.04801073627865284	0.04054684271759363	0.03614149119942945	0.029094583403518393	0.034838216793887676	0.037385743706993206	100.48459220009585	0.048792546732703806	0.04088929582513738	0.03597523495934403	0.028592152063108247	0.0346121990712021	0.037274237925710565
2016-10-25	99.48673075223904	0.0464372676865874	0.03917660531437471	0.03495020415173284	0.02760888737150013	0.033602351441472084	0.036234528147133536	100.55070552682155	0.047183419816102926	0.03950298066472426	0.03479948006838451	0.027138476592890325	0.03339436663115087	0.036136411356415356
2016-10-26	99.2769505089943	0.046208498022977135	0.038043815282884294	0.034002074366722486	0.026866478182943486	0.03266146349461532	0.035286582596907645	100.37801023233652	0.046540674579642116	0.03822681969879708	0.033727328434212216	0.026124926142017287	0.032312721141536965	0.035077885416543435
