time,price
1543363200,4233.0
1543449600,4217.52
1543536000,3970.2
1543622400,4202.88
1543708800,4098.06
1543795200,3835.49
1543881600,3908.63
1543968000,3732.72
1544054400,3595.43
1544140800,3240.33
1544227200,3384.16
1544313600,3563.88
1544400000,3402.4
1544486400,3344.6
1544572800,3447.7
1544659200,3382.5
1544745600,3178.3
1544832000,3152.84
1544918400,3206.11
1545004800,3533.0
1545091200,3491.63
1545177600,3795.89
1545264000,4044.29
1545350400,3939.3
1545436800,3853.09
1545523200,3980.0
1545609600,4053.0
1545696000,3735.33
1545782400,3755.97
1545868800,3740.85
1545955200,3865.19
1546041600,3836.02
1546128000,3812.05
1546214400,3750.76
1546300800,3659.81
1546387200,3850.0
1546473600,3782.09
1546560000,3757.66
1546646400,3845.58
1546732800,4050.0
1546819200,4015.0
1546905600,4003.7
1546992000,4009.71
1547078400,3613.98
1547164800,3653.46
1547251200,3631.04
1547337600,3504.24
1547424000,3676.34
1547510400,3632.65
1547596800,3608.07
1547683200,3632.54
1547769600,3600.0
1547856000,3703.95
1547942400,3519.38
1548028800,3542.2
1548115200,3590.67
1548201600,3580.0
1548288000,3560.82
1548374400,3543.24
1548460800,3560.56
1548547200,3545.35
1548633600,3417.37
1548720000,3400.69
1548806400,3444.5
1548892800,3400.32
1548979200,3441.0
1549065600,3431.65
1549152000,3421.93
1549238400,3417.14
1549324800,3420.8
1549411200,3367.82
1549497600,3358.79
1549584000,3620.05
1549670400,3605.86
1549756800,3609.0
1549843200,3594.9
1549929600,3597.46
1550016000,3578.7
1550102400,3574.68
1550188800,3566.76
1550275200,3592.51
1550361600,3572.56
1550448000,3882.45
1550534400,3927.9
1550620800,3924.17
1550707200,3880.25
1550793600,3940.69
1550880000,4092.39
1550966400,3777.65
1551052800,3857.2
1551139200,3792.86
1551225600,3796.85
1551312000,3815.17
1551398400,3834.34
1551484800,3803.95
1551571200,3791.06
1551657600,3708.7
1551744000,3838.42
1551830400,3849.03
1551916800,3869.47
1552003200,3888.0
1552089600,3908.21
1552176000,3882.61
1552262400,3841.46
1552348800,3854.98
1552435200,3853.3
1552521600,3851.14
1552608000,3905.53
1552694400,3976.53
1552780800,3972.84
1552867200,3962.57
1552953600,3994.57
1553040000,4011.9
1553126400,3974.79
1553212800,3991.43
1553299200,3971.97
1553385600,3961.0
1553472000,3897.69
1553558400,3913.9
1553644800,4005.0
1553731200,4011.19
1553817600,4077.4
1553904000,4078.01
1553990400,4095.43
1554076800,4133.8
1554163200,4759.87
1554249600,5142.23
1554336000,4823.13
1554422400,5012.0
1554508800,5156.1
1554595200,5134.67
1554681600,5201.53
1554768000,5215.8
1554854400,5402.01
1554940800,5073.78
1555027200,5057.29
1555113600,5078.19
1555200000,5087.2
1555286400,5015.84
1555372800,5191.57
1555459200,5237.36
1555545600,5290.97
1555632000,5296.38
1555718400,5318.89
1555804800,5259.38
1555891200,5387.58
1555977600,5588.94
1556064000,5431.44
1556150400,5487.44
1556236800,5081.38
1556323200,5202.68
1556409600,5144.28
1556496000,5154.4
1556582400,5234.42
1556668800,5300.97
1556755200,5399.38
1556841600,5675.26
1556928000,5609.42
1557014400,5701.1
1557100800,5734.61
1557187200,5843.11
1557273600,5900.71
1557360000,6064.71
1557446400,6368.52
1557532800,6937.87
1557619200,7012.95
1557705600,7909.0
1557792000,7771.42
1557878400,8198.5
1557964800,7846.02
1558051200,7143.49
1558137600,7233.96
1558224000,7952.64
1558310400,7815.57
1558396800,8024.71
1558483200,7936.55
1558569600,7793.48
1558656000,8061.99
1558742400,8015.54
1558828800,8586.88
1558915200,8808.53
1559001600,8698.78
1559088000,8700.17
1559174400,8620.0
1559260800,8439.24
1559347200,8532.14
1559433600,8680.63
1559520000,8567.64
1559606400,7602.6
1559692800,7789.05
1559779200,7597.75
1559865600,7970.65
1559952000,7834.93
1560038400,7748.57
1560124800,7979.84
1560211200,7898.3
1560297600,8175.0
1560384000,8244.48
1560470400,8416.01
1560556800,8859.88
1560643200,8915.91
1560729600,9313.19
1560816000,9075.33
1560902400,9147.38
1560988800,9541.4
1561075200,9906.8
1561161600,10666.01
1561248000,10972.59
1561334400,10895.6
1561420800,11364.48
1561507200,13837.96
1561593600,10818.1
1561680000,12320.0
1561766400,11851.93
1561852800,11231.06
1561939200,10189.99
1562025600,10774.83
1562112000,11277.25
1562198400,11865.79
1562284800,11124.82
1562371200,11521.41
1562457600,11550.0
1562544000,12215.21
1562630400,12510.0
1562716800,12050.0
1562803200,11594.73
1562889600,11637.24
1562976000,11198.99
1563062400,10491.31
1563148800,10861.16
1563235200,9693.17
1563321600,9753.75
1563408000,10530.0
1563494400,10407.4
1563580800,10930.0
1563667200,10420.9
1563753600,10145.84
1563840000,10133.07
1563926400,9648.44
1564012800,9869.93
1564099200,9865.66
1564185600,9399.84
1564272000,9539.62
1564358400,9467.32
1564444800,9603.78
1564531200,9999.82
1564617600,10294.65
1564704000,10472.0
1564790400,10858.17
1564876800,10954.33
1564963200,11750.01
1565049600,11701.65
1565136000,11771.56
1565222400,11562.94
1565308800,11809.04
1565395200,11296.47
1565481600,11369.0
1565568000,11431.0
1565654400,10894.73
1565740800,10119.1
1565827200,10097.03
1565913600,10473.97
1566000000,10176.78
1566086400,10368.17
1566172800,10696.92
1566259200,10727.91
1566345600,10104.37
1566432000,10161.82
1566518400,10420.0
1566604800,10103.85
1566691200,10062.76
1566777600,10308.02
1566864000,10152.3
1566950400,9676.74
1567036800,9502.0
1567123200,9572.43
1567209600,9571.07
1567296000,9633.99
1567382400,10181.88
1567468800,10663.98
1567555200,10715.0
1567641600,10538.68
1567728000,10373.87
1567814400,10492.98
1567900800,10350.02
1567987200,10309.59
1568073600,10005.58
1568160000,10068.0
1568246400,10314.0
1568332800,10219.19
1568419200,10378.46
1568505600,10303.68
1568592000,10118.17
1568678400,10249.79
1568764800,10170.66
1568851200,10108.66
1568937600,10144.57
1569024000,10012.12
1569110400,9980.26
1569196800,9797.02
1569283200,8389.0
1569369600,8348.56
1569456000,8124.0
1569542400,7997.92
1569628800,8160.0
1569715200,7959.42
1569801600,8279.81
1569888000,8310.08
1569974400,8264.84
1570060800,8164.07
1570147200,8200.73
1570233600,8079.14
1570320000,7899.98
1570406400,8226.87
1570492800,8166.42
1570579200,8604.02
1570665600,8589.14
1570752000,8346.67
1570838400,8321.69
1570924800,8448.0
1571011200,8334.49
1571097600,8179.18
1571184000,7954.66
1571270400,8059.31
1571356800,7950.62
1571443200,7978.82
1571529600,8241.97
1571616000,8205.0
1571702400,8169.23
1571788800,7487.76
1571875200,7484.84
1571961600,8638.39
1572048000,9022.09
1572134400,9730.38
1572220800,9417.04
1572307200,9244.21
1572393600,9206.51
1572480000,9235.75
1572566400,9184.7
1572652800,9327.99
1572739200,9162.92
1572825600,9270.58
1572912000,9336.87
1572998400,9307.0
1573084800,9210.84
1573171200,8808.11
1573257600,8772.86
1573344000,9047.14
1573430400,8752.54
1573516800,8732.73
1573603200,8735.02
1573689600,8622.57
1573776000,8479.42
1573862400,8470.3
1573948800,8534.2
1574035200,8181.07
1574121600,8088.86
1574208000,8095.36
1574294400,7578.01
1574380800,7236.09
1574467200,7321.68
1574553600,7085.04
1574640000,7267.12
1574726400,7098.37
1574812800,7517.76
1574899200,7595.01
1574985600,7755.38
1575072000,7484.43
1575158400,7317.23
1575244800,7275.11
1575331200,7359.62
1575417600,7489.63
1575504000,7356.33
1575590400,7459.23
1575676800,7499.12
1575763200,7529.2
1575849600,7450.62
1575936000,7224.0
1576022400,7180.02
1576108800,7212.24
1576195200,7229.09
1576281600,7088.44
1576368000,7113.4
1576454400,6910.19
1576540800,6704.29
1576627200,6871.29
1576713600,7160.61
1576800000,7193.99
1576886400,7148.07
1576972800,7395.82
1577059200,7399.65
1577145600,7203.23
1577232000,7162.05
1577318400,7353.95
1577404800,7212.53
1577491200,7316.68
1577577600,7422.0
1577664000,7223.57
1577750400,7139.78
1577836800,7225.58
1577923200,6953.17
1578009600,7339.97
1578096000,7291.27
1578182400,7430.83
1578268800,7525.46
1578355200,8050.0
1578441600,8051.1
1578528000,7806.41
1578614400,8026.86
1578700800,8154.54
1578787200,8113.39
1578873600,8100.68
1578960000,8772.58
1579046400,8734.45
1579132800,8665.13
1579219200,8901.21
1579305600,8865.47
1579392000,8640.6
1579478400,8648.18
1579564800,8611.63
1579651200,8641.26
1579737600,8307.63
1579824000,8472.11
1579910400,8323.0
1579996800,8553.43
1580083200,8866.02
1580169600,8972.02
1580256000,9355.82
1580342400,9476.82
1580428800,9289.11
1580515200,9377.2
1580601600,9437.47
1580688000,9303.3
1580774400,9161.1
1580860800,9680.03
1580947200,9750.0
1581033600,9776.03
1581120000,9848.47
1581206400,10077.87
1581292800,9839.25
1581379200,10251.82
1581465600,10359.83
1581552000,10191.1
1581638400,10366.49
1581724800,9910.78
1581811200,9808.0
1581897600,9674.52
1581984000,9995.4
1582070400,10207.55
1582156800,9528.81
1582243200,9710.02
1582329600,9679.97
1582416000,9903.75
1582502400,9575.79
1582588800,9378.13
1582675200,8828.07
1582761600,8883.41
1582848000,8543.42
1582934400,8665.35
1583020800,8440.28
1583107200,8862.94
1583193600,8709.5
1583280000,8725.99
1583366400,9120.25
1583452800,9083.0
1583539200,8892.45
1583625600,8287.29
1583712000,7845.8
1583798400,7984.19
1583884800,7829.8
1583971200,6032.9
1584057600,5453.51
1584144000,5391.92
1584230400,5311.32
1584316800,4953.49
1584403200,5399.09
1584489600,5349.18
1584576000,6242.54
1584662400,6190.0
1584748800,6227.85
1584835200,5927.76
1584921600,6292.8
1585008000,6725.05
1585094400,6630.86
1585180800,6675.37
1585267200,6668.84
1585353600,6218.93
1585440000,5905.26
1585526400,6378.07
1585612800,6474.59
1585699200,6216.13
1585785600,6810.77
1585872000,6782.58
1585958400,6749.15
1586044800,6809.5
1586131200,7283.86
1586217600,7289.22
1586304000,7319.43
1586390400,7276.68
1586476800,6917.7
1586563200,6811.8
1586649600,7136.11
1586736000,6788.0
1586822400,6925.34
1586908800,6733.97
1586995200,7081.0
1587081600,7070.55
1587168000,7218.29
1587254400,7145.49
1587340800,6768.81
1587427200,6878.47
1587513600,7095.47
1587600000,7529.15
1587686400,7532.66
1587772800,7547.56
1587859200,7659.0
1587945600,7715.09
1588032000,7728.01
1588118400,8726.3
1588204800,8847.01
1588291200,8739.46
1588377600,8874.49
1588464000,8880.18
1588550400,8846.86
1588636800,8915.35
1588723200,9261.59
1588809600,9877.43
1588896000,9971.15
1588982400,9738.85
1589068800,8513.29
1589155200,8759.28
1589241600,8800.6
1589328000,9163.33
1589414400,9662.11
1589500800,9327.18
1589587200,9330.14
1589673600,9766.75
1589760000,9702.31
1589846400,9642.48
1589932800,9529.21
1590019200,9058.94
1590105600,9172.85
1590192000,9184.69
1590278400,9016.73
1590364800,8937.12
1590451200,8790.45
1590537600,9159.69
1590624000,9456.06
1590710400,9403.99
1590796800,9542.48
1590883200,9507.95
1590969600,9580.02
1591056000,9510.98
1591142400,9577.72
1591228800,9817.16
1591315200,9730.46
1591401600,9664.28
1591488000,9776.52
1591574400,9695.56
1591660800,9733.1
1591747200,9852.72
1591833600,9279.88
1591920000,9428.38
1592006400,9404.71
1592092800,9392.31
1592179200,9423.33
1592265600,9511.91
1592352000,9297.6
1592438400,9391.11
1592524800,9294.79
1592611200,9291.94
1592697600,9338.59
1592784000,9568.22
1592870400,9650.72
1592956800,9291.73
1593043200,9284.01
1593129600,9166.07
1593216000,8935.6
1593302400,9108.21
1593388800,9151.11
1593475200,9137.69
1593561600,9245.79
1593648000,9047.32
1593734400,9091.89
1593820800,9127.54
1593907200,9026.83
1593993600,9295.35
1594080000,9239.28
1594166400,9434.75
1594252800,9219.84
1594339200,9230.49
1594425600,9202.95
1594512000,9221.81
1594598400,9231.92
1594684800,9270.26
1594771200,9175.83
1594857600,9119.12
1594944000,9162.59
1595030400,9164.06
1595116800,9168.0
1595203200,9158.99
1595289600,9361.06
1595376000,9379.03
1595462400,9607.06
1595548800,9596.57
1595635200,9683.1
1595721600,9873.29
1595808000,10799.11
1595894400,11007.76
1595980800,11209.57
1596067200,11134.32
1596153600,11333.56
1596240000,11783.79
1596326400,11199.0
1596412800,11414.76
1596499200,11229.38
1596585600,11662.22
1596672000,11879.08
1596758400,11511.61
1596844800,11715.73
1596931200,11632.29
1597017600,11871.91
1597104000,11393.07
1597190400,11578.4
1597276800,11520.87
1597363200,11809.2
1597449600,11838.37
1597536000,11820.49
1597622400,12339.22
1597708800,11985.42
1597795200,11652.83
1597881600,11858.17
1597968000,11668.82
1598054400,11596.26
1598140800,11681.56
1598227200,11749.65
1598313600,11299.98
1598400000,11467.84
1598486400,11244.13
1598572800,11510.0
1598659200,11525.59
1598745600,11644.7
1598832000,11729.64
1598918400,11966.59
1599004800,11406.73
1599091200,10693.36
1599177600,10588.05
1599264000,9948.93
1599350400,10265.59
1599436800,10148.72
1599523200,9986.34
1599609600,10287.61
1599696000,10283.42
1599782400,10330.63
1599868800,10463.41
1599955200,10311.07
1600041600,10674.3
1600128000,10784.01
1600214400,10984.87
1600300800,10921.98
1600387200,10868.27
1600473600,11054.52
1600560000,10869.15
1600646400,10495.0
1600732800,10494.72
1600819200,10292.43
1600905600,10653.08
1600992000,10724.96
1601078400,10720.61
1601164800,10735.99
1601251200,10867.86
1601337600,10738.44
1601424000,10708.78
1601510400,10620.48
1601596800,10517.99
1601683200,10590.0
1601769600,10675.16
1601856000,10731.0
1601942400,10575.02
1602028800,10654.95
1602115200,10892.16
1602201600,11046.1
1602288000,11358.07
1602374400,11340.15
1602460800,11553.14
1602547200,11391.31
1602633600,11352.54
1602720000,11532.98
1602806400,11320.85
1602892800,11342.91
1602979200,11445.35
1603065600,11698.73
1603152000,11925.0
1603238400,12702.2
1603324800,13091.85
1603411200,12929.93
1603497600,13132.25
1603584000,13048.0
1603670400,13013.35
1603756800,13672.81
1603843200,13173.01
1603929600,13504.66
1604016000,13550.0
1604102400,13794.24
1604188800,13811.94
1604275200,13472.0
1604361600,13753.99
1604448000,14106.33
1604534400,14959.82
1604620800,15474.21
1604707200,14927.93
1604793600,15548.45
1604880000,15331.97
1604966400,15285.8
1605052800,15823.18
1605139200,16122.58
1605225600,16264.62
1605312000,15920.0
1605398400,15917.45
1605484800,16710.6
1605571200,17655.07
1605657600,17784.51
1605744000,17950.12
1605830400,18594.08
1605916800,18760.76
1606003200,18525.81
1606089600,18356.21
1606176000,19270.21
1606262400,19055.82
1606348800,16538.79
1606435200,16796.02
1606521600,17742.13
1606608000,18136.76
1606694400,19182.23
1606780800,18748.89
1606867200,19009.82
1606953600,19406.59
1607040000,19070.91
1607126400,19131.89
1607212800,19118.46
1607299200,18948.7
1607385600,18824.52
1607472000,18198.29
1607558400,18277.82
1607644800,18041.71
1607731200,18700.76
1607817600,19177.37
1607904000,19227.25
1607990400,19529.85
1608076800,20614.38
1608163200,23261.88
1608249600,22796.68
1608336000,23852.99
1608422400,23878.4
1608508800,22818.47
1608595200,23436.63
1608681600,23615.26
1608768000,23321.22
1608854400,24343.05
1608940800,25620.57
1609027200,27009.58
1609113600,26990.99
1609200000,26577.94
1609286400,28525.26
1609372800,28920.98
1609459200,29130.21
1609545600,33026.28
1609632000,32759.78
1609718400,31172.41
1609804800,33467.68
1609891200,35347.64
1609977600,38938.35
1610064000,39948.98
1610150400,40728.95
1610236800,38078.08
1610323200,32517.53
1610409600,35022.26
1610496000,35705.0
1610582400,39296.62
1610668800,35438.16
1610755200,36500.42
1610841600,35680.0
1610928000,35797.47
1611014400,36446.95
1611100800,35259.22
1611187200,31742.9
1611273600,33345.79
1611360000,32203.32
1611446400,31850.03
1611532800,33676.48
1611619200,32286.06
1611705600,29723.39
1611792000,32696.01
1611878400,35177.0
1611964800,34363.24
1612051200,32487.61
1612137600,33737.3
1612224000,35314.31
1612310400,37185.59
1612396800,37200.0
1612483200,37423.85
1612569600,40341.59
1612656000,38319.25
1612742400,42705.78
1612828800,47072.73
1612915200,45144.15
1613001600,47711.78
1613088000,47312.34
1613174400,46839.5
1613260800,48764.35
1613347200,48347.04
1613433600,48660.94
1613520000,51427.4
1613606400,51800.0
1613692800,55343.71
1613779200,57149.51
1613865600,58192.79
1613952000,53240.21
1614038400,46864.91
1614124800,49618.4
1614211200,49601.25
1614297600,47309.17
1614384000,47167.77
1614470400,43724.75
1614556800,48534.26
1614643200,47695.11
1614729600,51277.66
1614816000,47566.05
1614902400,48498.21
1614988800,48505.9
1615075200,50401.04
1615161600,50793.13
1615248000,53923.77
1615334400,56727.25
1615420800,57525.09
1615507200,57363.41
1615593600,60295.01
1615680000,59914.15
1615766400,56631.96
1615852800,55771.8
1615939200,57909.51
1616025600,57269.83
1616112000,58884.88
1616198400,59264.78
1616284800,57583.82
1616371200,55593.39
1616457600,55009.03
1616544000,54703.59
1616630400,52184.05
1616716800,53865.81
1616803200,55842.61
1616889600,55228.45
1616976000,57665.67
1617062400,59118.91
1617148800,58582.36
1617235200,58899.97
1617321600,58864.8
1617408000,58636.49
1617494400,57969.03
1617580800,59028.06
1617667200,58258.14
1617753600,56127.66
1617840000,57742.55
1617926400,58373.13
1618012800,59548.73
1618099200,59661.24
1618185600,60039.68
1618272000,63044.49
1618358400,62139.52
1618444800,63460.99
1618531200,61848.34
1618617600,60755.55
1618704000,55832.73
1618790400,56027.41
1618876800,56639.29
1618963200,55518.27
1619049600,52957.17
1619136000,50941.32
1619222400,50729.57
1619308800,49414.37
1619395200,54101.16
1619481600,54846.25
1619568000,55461.68
1619654400,52888.31
1619740800,57098.08
1619827200,57822.6
1619913600,56888.61
1620000000,57589.8
1620086400,54594.15
1620172800,57186.27
1620259200,56180.86
1620345600,57648.3
1620432000,59149.79
1620518400,57352.77
1620604800,55694.85
1620691200,56729.69
1620777600,54496.28
1620864000,48549.37
1620950400,50198.39
1621036800,48071.37
1621123200,45550.0
1621209600,44225.96
1621296000,43297.57
1621382400,39407.94
1621468800,40214.36
1621555200,36094.58
1621641600,37379.12
1621728000,33101.38
1621814400,39641.54
1621900800,37365.72
1621987200,38554.15
1622073600,38828.53
1622160000,35802.58
1622246400,34059.74
1622332800,36102.48
1622419200,36907.65
1622505600,35964.59
1622592000,37895.52
1622678400,38598.24
1622764800,36835.04
1622851200,35764.83
1622937600,35762.58
1623024000,35649.0
1623110400,32913.02
1623196800,36291.76
1623283200,36706.18
1623369600,37268.86
1623456000,35745.71
1623542400,37695.47
1623628800,39696.86
1623715200,39980.88
1623801600,38687.88
1623888000,37700.0
1623974400,35335.67
1624060800,35944.15
1624147200,35512.07
1624233600,32592.83
1624320000,32409.31
1624406400,32898.7
1624492800,34858.8
1624579200,32261.63
1624665600,31594.35
1624752000,32827.86
1624838400,34459.15
1624924800,36418.26
1625011200,34780.49
1625097600,33119.94
1625184000,33358.58
1625270400,34759.19
1625356800,35572.8
1625443200,34136.51
1625529600,34028.97
1625616000,34648.94
1625702400,32999.01
1625788800,33452.31
1625875200,33418.82
1625961600,33902.61
1626048000,32832.24
1626134400,32297.88
1626220800,32739.16
1626307200,31539.48
1626393600,31938.31
1626480000,31856.73
1626566400,31654.11
1626652800,30728.85
1626739200,29790.12
1626825600,31649.06
1626912000,32395.05
1626998400,32273.14
1627084800,33883.88
1627171200,34379.0
1627257600,39362.65
1627344000,37828.87
1627430400,40410.91
1627516800,39699.25
1627603200,39901.0
1627689600,41335.16
1627776000,41260.0
1627862400,39189.39
1627948800,37984.63
1628035200,39751.38
1628121600,40695.28
1628208000,42913.5
1628294400,44015.1
1628380800,43743.7
1628467200,46021.26
1628553600,45529.93
1628640000,46475.2
1628726400,44411.82
1628812800,46467.6
1628899200,47098.49
1628985600,46366.38
1629072000,46101.61
1629158400,45482.99
1629244800,44898.4
1629331200,46710.14
1629417600,48701.97
1629504000,48979.19
1629590400,48692.21
1629676800,49228.63
1629763200,48249.72
1629849600,48684.36
1629936000,46967.83
1630022400,48339.59
1630108800,48677.19
1630195200,48830.47
1630281600,48650.0
1630368000,47321.52
1630454400,48162.13
1630540800,49355.82
1630627200,50568.41
1630713600,50023.26
1630800000,50722.13
1630886400,51750.0
1630972800,46693.9
1631059200,46466.52
1631145600,46582.77
1631232000,45645.39
1631318400,45373.69
1631404800,45914.13
1631491200,44772.31
1631577600,46490.9
1631664000,48108.49
1631750400,47458.06
1631836800,47485.0
1631923200,48271.63
1632009600,47391.0
1632096000,43879.23
1632182400,42014.08
1632268800,43451.34
1632355200,44823.96
1632441600,42418.01
1632528000,42666.86
1632614400,43261.11
1632700800,43057.01
1632787200,41575.9
1632873600,41194.33
1632960000,43540.0
1633046400,48046.25
1633132800,48274.06
1633219200,48818.68
1633305600,49403.87
1633392000,51220.53
1633478400,55080.67
1633564800,53991.95
1633651200,54709.69
1633737600,54669.39
1633824000,55503.36
1633910400,57493.74
1633996800,55307.14
1634083200,57271.1
1634169600,57874.33
1634256000,61454.19
1634342400,60837.26
1634428800,60521.65
1634515200,61437.66
1634601600,64248.07
1634688000,66407.91
1634774400,62786.41
1634860800,61035.68
1634947200,61017.81
1635033600,60660.2
1635120000,62677.17
1635206400,61976.54
1635292800,59122.37
1635379200,61310.0
1635465600,62574.67
1635552000,61759.54
1635638400,60730.85
1635724800,61496.4
1635811200,63612.72
1635897600,62853.04
1635984000,61277.48
1636070400,61148.05
1636156800,61233.02
1636243200,62509.57
1636329600,65953.85
1636416000,66554.72
1636502400,67773.76
1636588800,64794.67
1636675200,63908.14
1636761600,64133.94
1636848000,64013.96
1636934400,63812.17
1637020800,59965.27
1637107200,60482.42
1637193600,58029.4
1637280000,57952.03
1637366400,59490.18
1637452800,59514.42
1637539200,56488.54
1637625600,57457.9
1637712000,56804.69
1637798400,59157.57
1637884800,54098.57
1637971200,55030.06
1638057600,54189.09
1638144000,58725.38
1638230400,58349.19
1638316800,57516.92
1638403200,56742.43
1638489600,54881.49
1638576000,48946.46
1638662400,49173.36
1638748800,49235.1
1638835200,50969.13
1638921600,50595.05
1639008000,47771.81
1639094400,47844.95
1639180800,48679.95
1639267200,50530.23
1639353600,47482.97
1639440000,46683.02
1639526400,47835.84
1639612800,47999.48
1639699200,47010.22
1639785600,46752.63
1639872000,47152.4
1639958400,46272.2
1640044800,48473.38
1640131200,48590.59
1640217600,50576.36
1640304000,51632.85
1640390400,51031.89
1640476800,50404.53
1640563200,51716.62
1640649600,47799.45
1640736000,47548.0
1640822400,47877.61
1640908800,46648.83
1640995200,47587.72
1641081600,47068.62
1641168000,46463.8
1641254400,45734.74
1641340800,45927.26
1641427200,43380.98
1641513600,41707.08
1641600000,40664.58
1641686400,41993.0
1641772800,41638.27
1641859200,42776.9
1641945600,43628.46
1642032000,42734.98
1642118400,43084.11
1642204800,43387.3
1642291200,43088.22
1642377600,42210.87
1642464000,41629.14
1642550400,42026.67
1642636800,42847.85
1642723200,38294.12
1642809600,34399.79
1642896000,34981.42
1642982400,36211.3
1643068800,37355.1
1643155200,37975.94
1643241600,36238.41
1643328000,37095.66
1643414400,37829.77
1643500800,37848.77
1643587200,38479.91
1643673600,38549.82
1643760000,37535.42
1643846400,36795.98
1643932800,40496.05
1644019200,41703.96
1644105600,41529.67
1644192000,44114.19
1644278400,43012.22
1644364800,44216.58
1644451200,45251.87
1644537600,42699.87
1644624000,42867.2
1644710400,42003.38
1644796800,42259.82
1644883200,44154.8
1644969600,43880.72
1645056000,41331.01
1645142400,40165.13
1645228800,40148.73
1645315200,38423.09
1645401600,37810.55
1645488000,37741.64
1645574400,37790.51
1645660800,36435.58
1645747200,38685.67
1645833600,39136.15
1645920000,38923.63
1646006400,41233.87
1646092800,43852.0
1646179200,43621.93
1646265600,42264.52
1646352000,40598.77
1646438400,39403.69
1646524800,38888.92
1646611200,37995.65
1646697600,38740.6
1646784000,42047.59
1646870400,39186.11
1646956800,38654.92
1647043200,39085.54
1647129600,38883.69
1647216000,38795.53
1647302400,39718.5
1647388800,40897.34
1647475200,40906.04
1647561600,42055.89
1647648000,42066.94
1647734400,41410.0
1647820800,41199.35
1647907200,42309.72
1647993600,42241.47
1648080000,43948.31
1648166400,44470.73
1648252800,44388.61
1648339200,44864.48
1648425600,47988.7
1648512000,47755.31
1648598400,47111.08
1648684800,45622.39
1648771200,46397.67
1648857600,46173.21
1648944000,46425.74
1649030400,45941.38
1649116800,45996.45
1649203200,43772.68
1649289600,43400.0
1649376000,42745.99
1649462400,42532.37
1649548800,43274.32
1649635200,40001.68
1649721600,39299.35
1649808000,41067.61
1649894400,39785.01
1649980800,40329.67
1650067200,40228.65
1650153600,40397.99
1650240000,40664.76
1650326400,41444.08
1650412800,41192.59
1650499200,41225.89
1650585600,39500.77
1650672000,39774.97
1650758400,39712.15
1650844800,40235.39
1650931200,38280.0
1651017600,38880.44
1651104000,39999.79
1651190400,38336.85
1651276800,38487.71
1651363200,37796.4
1651449600,38544.97
1651536000,37707.07
1651622400,39837.52
1651708800,36351.93
1651795200,35988.76
1651881600,35867.78
1651968000,34595.74
1652054400,30958.65
1652140800,31323.69
1652227200,29314.51
1652313600,28558.82
1652400000,30027.62
1652486400,29298.37
1652572800,30430.91
1652659200,29569.7
1652745600,30074.73
1652832000,29219.79
1652918400,29925.07
1653004800,29253.88
1653091200,29439.71
1653177600,29902.45
1653264000,29050.0
1653350400,29362.16
1653436800,29563.54
1653523200,29366.82
1653609600,28855.34
1653696000,29003.52
1653782400,29105.21
1653868800,30630.52
1653955200,31610.61
1654041600,30104.83
1654128000,30284.03
1654214400,29562.14
1654300800,29636.08
1654387200,30043.39
1654473600,31441.76
1654560000,31024.08
1654646400,30116.0
1654732800,29990.88
1654819200,28937.05
1654905600,28571.03
1654992000,27387.23
1655078400,23144.08
1655164800,22159.78
1655251200,21592.6
1655337600,20848.73
1655424000,20500.0
1655510400,18047.74
1655596800,20090.03
1655683200,20051.04
1655769600,20871.69
1655856000,20100.98
1655942400,20894.01
1656028800,21233.64
1656115200,21194.44
1656201600,21277.6
1656288000,20829.08
1656374400,20238.96
1656460800,20201.96
1656547200,18901.6
1656633600,19359.05
1656720000,19246.22
1656806400,19480.6
1656892800,19803.63
1656979200,20378.7
1657065600,20295.32
1657152000,21835.16
1657238400,21786.43
1657324800,21618.77
1657411200,20918.25
1657497600,20491.63
1657584000,19382.5
1657670400,19645.03
1657756800,20578.79
1657843200,21159.36
1657929600,21182.79
1658016000,21030.89
1658102400,21615.0
1658188800,23409.44
1658275200,23673.67
1658361600,23210.61
1658448000,22591.06
1658534400,22281.94
1658620800,22716.65
1658707200,21905.01
1658793600,20935.13
1658880000,22780.6
1658966400,23790.88
1659052800,23899.15
1659139200,23944.23
1659225600,23837.21
1659312000,22971.06
1659398400,22954.9
1659484800,23472.97
1659571200,22460.9
1659657600,22949.16
1659744000,23199.13
1659830400,23163.32
1659916800,23933.95
1660003200,23072.86
1660089600,23646.0
1660176000,24240.0
1660262400,24194.0
1660348800,24418.0
1660435200,24292.0
1660521600,23982.0
1660608000,23941.0
1660694400,23279.0
1660780800,23341.0
1660867200,21334.0
1660953600,20989.0
1661040000,21516.0
1661126400,21042.0
1661212800,21516.0
1661299200,21701.0
1661385600,21602.0
1661472000,20648.0
1661558400,20025.0
1661644800,19973.0
1661731200,20092.0
1661817600,19955.0
1661904000,20219.0
1661990400,19872.0
1662076800,19911.0
1662163200,19716.0
1662249600,19881.0
1662336000,19704.0
1662422400,18820.0
1662508800,19000.0
1662595200,19351.0
1662681600,21296.0
1662768000,21587.0
1662854400,21625.0
1662940800,22431.0
1663027200,20288.0
1663113600,19968.0
1663200000,19779.0
1663286400,19615.0
1663372800,20010.0
1663459200,19722.0
1663545600,19514.0
1663632000,18993.0
1663718400,19011.0
1663804800,19308.0
1663891200,18815.0
1663977600,19110.0
1664064000,18917.0
1664150400,19200.0
