2009-12-01 00:00	1.50850	1.50955	1.50665	1.50725	343521
2009-12-02 00:00	1.50725	1.50815	1.50640	1.50755	329481
2009-12-03 00:00	1.50760	1.50905	1.50615	1.50625	293228
2009-12-04 00:00	1.50625	1.51080	1.50535	1.51030	303952
2009-12-06 00:00	1.51045	1.51070	1.50940	1.51035	8428
2009-12-07 00:00	1.51035	1.51280	1.50945	1.51130	398166
2009-12-08 00:00	1.51125	1.51190	1.50928	1.50970	398874
2009-12-09 00:00	1.50970	1.51240	1.50955	1.51200	406500
2009-12-10 00:00	1.51200	1.51310	1.51058	1.51140	250664
2009-12-11 00:00	1.51145	1.51340	1.51089	1.51175	305139
2009-12-13 00:00	1.51250	1.51310	1.51195	1.51235	9960
2009-12-14 00:00	1.51235	1.51395	1.51095	1.51165	283442
2009-12-15 00:00	1.51155	1.51340	1.51155	1.51235	306324
2009-12-16 00:00	1.51235	1.51375	1.50825	1.50905	328016
2009-12-17 00:00	1.50905	1.50940	1.50065	1.50110	461335
2009-12-18 00:00	1.50110	1.50145	1.49065	1.49455	339642
2009-12-20 00:00	1.48765	1.49125	1.48705	1.49070	10125
2009-12-21 00:00	1.49070	1.49680	1.49045	1.49350	318198
2009-12-22 00:00	1.49355	1.49890	1.49255	1.49440	331037
2009-12-23 00:00	1.49445	1.49580	1.48745	1.48950	228084
2009-12-24 00:00	1.48965	1.49215	1.48780	1.49057	189383
2009-12-25 00:00	1.49050	1.49485	1.48815	1.49135	315305
2009-12-27 00:00	1.48890	1.49045	1.48882	1.49035	7664
2009-12-28 00:00	1.49035	1.49175	1.48719	1.48815	194597
2009-12-29 00:00	1.48815	1.49015	1.48510	1.48815	276074
2009-12-30 00:00	1.48815	1.48920	1.48555	1.48615	201923
2009-12-31 00:00	1.48620	1.48775	1.48172	1.48355	133368
2010-01-01 00:00	1.48356	1.48408	1.48022	1.48305	265497
2010-01-03 00:00	1.48265	1.48365	1.48194	1.48345	10089
2010-01-04 00:00	1.48340	1.48895	1.48080	1.48430	345161
2010-01-05 00:00	1.48430	1.48750	1.48255	1.48460	348464
2010-01-06 00:00	1.48470	1.48570	1.47920	1.47985	321585
2010-01-07 00:00	1.47980	1.48390	1.47635	1.48005	315712
2010-01-08 00:00	1.48005	1.48275	1.47420	1.47525	333812
2010-01-10 00:00	1.47505	1.47710	1.47475	1.47585	15832
2010-01-11 00:00	1.47585	1.47955	1.47230	1.47515	343533
2010-01-12 00:00	1.47515	1.47705	1.47360	1.47505	332456
2010-01-13 00:00	1.47505	1.48025	1.47460	1.47765	352502
2010-01-14 00:00	1.47770	1.48095	1.47555	1.47730	308466
2010-01-15 00:00	1.47730	1.47820	1.47425	1.47485	370597
2010-01-17 00:00	1.47520	1.47590	1.47482	1.47520	8742
2010-01-18 00:00	1.47520	1.47755	1.47348	1.47465	194010
2010-01-19 00:00	1.47465	1.47810	1.47360	1.47500	376995
2010-01-20 00:00	1.47495	1.47700	1.47193	1.47275	363485
2010-01-21 00:00	1.47275	1.47385	1.46725	1.46905	415651
2010-01-22 00:00	1.46905	1.47460	1.46805	1.47185	369905
2010-01-24 00:00	1.47203	1.47405	1.47191	1.47390	9766
2010-01-25 00:00	1.47390	1.47420	1.47032	1.47130	305935
2010-01-26 00:00	1.47135	1.47410	1.47050	1.47280	401056
2010-01-27 00:00	1.47280	1.47390	1.47090	1.47265	378056
2010-01-28 00:00	1.47265	1.47380	1.46895	1.46900	358247
2010-01-29 00:00	1.46900	1.47645	1.46355	1.47035	352294
2010-01-31 00:00	1.46975	1.47240	1.46975	1.47110	8239
2010-02-01 00:00	1.47120	1.47375	1.47025	1.47140	329706
2010-02-02 00:00	1.47135	1.47420	1.47040	1.47405	288197
2010-02-03 00:00	1.47405	1.47540	1.47050	1.47090	297911
2010-02-04 00:00	1.47085	1.47155	1.46365	1.46455	318362
2010-02-05 00:00	1.46455	1.48115	1.45570	1.46670	328814
2010-02-07 00:00	1.46780	1.46900	1.46695	1.46735	10157
2010-02-08 00:00	1.46735	1.46895	1.46440	1.46495	356598
2010-02-09 00:00	1.46495	1.46920	1.46495	1.46820	365012
2010-02-10 00:00	1.46815	1.46890	1.46505	1.46645	319861
2010-02-11 00:00	1.46650	1.46740	1.46495	1.46530	391305
2010-02-12 00:00	1.46535	1.47020	1.46355	1.46580	279568
2010-02-14 00:00	1.46680	1.46715	1.46540	1.46580	3389
2010-02-15 00:00	1.46580	1.46785	1.46478	1.46525	171576
2010-02-16 00:00	1.46525	1.46845	1.46459	1.46725	252468
2010-02-17 00:00	1.46725	1.46930	1.46615	1.46630	320021
2010-02-18 00:00	1.46630	1.46880	1.46405	1.46445	276505
2010-02-19 00:00	1.46445	1.46750	1.46390	1.46405	261190
2010-02-21 00:00	1.46485	1.46610	1.46425	1.46500	8170
2010-02-22 00:00	1.46500	1.46650	1.46160	1.46310	261391
2010-02-23 00:00	1.46315	1.46830	1.46217	1.46400	214019
2010-02-24 00:00	1.46400	1.46510	1.46255	1.46380	244371
2010-02-25 00:00	1.46380	1.46465	1.46250	1.46345	326822
2010-02-26 00:00	1.46345	1.46415	1.46228	1.46290	251826
2010-02-28 00:00	1.46295	1.46365	1.46247	1.46355	5382
2010-03-01 00:00	1.46350	1.46475	1.46205	1.46365	290248
2010-03-02 00:00	1.46365	1.46545	1.46225	1.46330	395589
2010-03-03 00:00	1.46330	1.46370	1.46203	1.46270	295166
2010-03-04 00:00	1.46270	1.46360	1.46233	1.46275	260993
2010-03-05 00:00	1.46275	1.46335	1.46238	1.46315	178491
2010-03-07 00:00	1.46305	1.46335	1.46260	1.46325	6059
2010-03-08 00:00	1.46325	1.46345	1.46215	1.46265	363903
2010-03-09 00:00	1.46265	1.46355	1.46156	1.46200	391652
2010-03-10 00:00	1.46200	1.46295	1.46032	1.46085	318886
2010-03-11 00:00	1.46085	1.46300	1.46020	1.46190	298309
2010-03-12 00:00	1.46190	1.46235	1.45595	1.45625	491994
2010-03-14 00:00	1.45632	1.45775	1.45623	1.45720	18062
2010-03-15 00:00	1.45725	1.45780	1.45070	1.45195	355429
2010-03-16 00:00	1.45195	1.45285	1.45060	1.45260	365530
2010-03-17 00:00	1.45260	1.45350	1.44755	1.44825	330288
2010-03-18 00:00	1.44825	1.44860	1.43540	1.43930	276840
2010-03-19 00:00	1.43930	1.44050	1.43180	1.43600	288566
2010-03-21 00:00	1.43586	1.43629	1.43356	1.43405	15371
2010-03-22 00:00	1.43410	1.43710	1.43080	1.43475	347649
2010-03-23 00:00	1.43475	1.43715	1.42320	1.42375	356553
2010-03-24 00:00	1.42375	1.43065	1.42310	1.42880	365543
